"Date","Workout name","Exercise","Set","Weight","Reps","Distance","Duration","Measurement unit","Notes"
"2025-01-08 07:40:00","Workout on the fly","Pull Ups","1","20","5","","","kg",
"2025-01-08 07:40:00","Workout on the fly","Pull Ups","2","20","4","","","kg",
"2025-01-08 07:40:00","Workout on the fly","Pull Ups","3","20","4","","","kg",
"2025-01-08 07:40:00","Workout on the fly","Pull Ups","4","20","4","","","kg",
"2025-01-08 07:40:00","Workout on the fly","Pull Ups","5","20","2","","","kg",
"2025-01-08 07:40:00","Workout on the fly","Seated Cable Rows","1","20","10","","","kg",
"2025-01-08 07:40:00","Workout on the fly","Seated Cable Rows","2","20","10","","","kg",
"2025-01-08 07:40:00","Workout on the fly","Seated Cable Rows","3","20","10","","","kg",
"2025-01-08 07:40:00","Workout on the fly","Seated Cable Rows","4","20","10","","","kg",
"2025-01-08 07:40:00","Workout on the fly","Dumbbell Shrugs","1","30","10","","","kg",
"2025-01-08 07:40:00","Workout on the fly","Dumbbell Shrugs","2","30","10","","","kg",
"2025-01-08 07:40:00","Workout on the fly","Dumbbell Shrugs","3","30","10","","","kg",
"2025-01-08 07:40:00","Workout on the fly","Dumbbell Hammer Curls","1","10","5","","","kg",
"2025-01-08 07:40:00","Workout on the fly","Dumbbell Hammer Curls","2","10","6","","","kg",
"2025-01-08 07:40:00","Workout on the fly","Dumbbell Hammer Curls","3","10","4","","","kg",
"2025-01-15 11:05:02","Workout on the fly","Barbell Squat","1","30","12","","","kg",
"2025-01-15 11:05:02","Workout on the fly","Barbell Squat","2","30","12","","","kg",
"2025-01-15 11:05:02","Workout on the fly","Barbell Squat","3","30","12","","","kg",
"2025-01-15 11:05:02","Workout on the fly","Barbell Squat","4","30","12","","","kg",
"2025-01-15 11:05:02","Workout on the fly","Barbell Squat","5","30","12","","","kg",
"2025-01-15 11:05:02","Workout on the fly","Push Ups","1","95","10","","","kg",
"2025-01-15 11:05:02","Workout on the fly","Push Ups","2","95","4","","","kg",
"2025-01-15 11:05:02","Workout on the fly","Push Ups","3","95","2","","","kg",
"2025-01-15 11:05:02","Workout on the fly","Push Ups","4","95","4","","","kg",
"2025-01-15 11:05:02","Workout on the fly","Pike Push Ups","1","95","6","","","kg",
"2025-01-15 11:05:02","Workout on the fly","Pike Push Ups","2","95","5","","","kg",
"2025-01-15 11:05:02","Workout on the fly","Pike Push Ups","3","95","5","","","kg",
"2025-01-15 11:05:02","Workout on the fly","Pike Push Ups","4","95","6","","","kg",
"2025-01-15 11:05:02","Workout on the fly","Overhead Cable Triceps Extension","1","10","10","","","kg",
"2025-01-15 11:05:02","Workout on the fly","Overhead Cable Triceps Extension","2","10","10","","","kg",
"2025-01-15 11:05:02","Workout on the fly","Overhead Cable Triceps Extension","3","10","10","","","kg",
"2025-01-15 11:05:02","Workout on the fly","Overhead Cable Triceps Extension","4","10","7","","","kg",
"2025-01-24 09:50:58","Workout on the fly","Barbell Deadlifts","1","30","12","","","kg",
"2025-01-24 09:50:58","Workout on the fly","Barbell Deadlifts","2","30","12","","","kg",
"2025-01-24 09:50:58","Workout on the fly","Barbell Deadlifts","3","30","10","","","kg",
"2025-01-24 09:50:58","Workout on the fly","Barbell Deadlifts","4","30","12","","","kg",
"2025-01-24 09:50:58","Workout on the fly","Barbell Deadlifts","5","30","12","","","kg",
"2025-01-24 09:50:58","Workout on the fly","Pull Ups","1","60","4","","","kg",
"2025-01-24 09:50:58","Workout on the fly","Seated Cable Rows","1","20","12","","","kg",
"2025-01-24 09:50:58","Workout on the fly","Seated Cable Rows","2","20","8","","","kg",
"2025-01-24 09:50:58","Workout on the fly","Seated Cable Rows","3","20","12","","","kg",
"2025-01-24 09:50:58","Workout on the fly","Seated Cable Rows","4","20","9","","","kg",
"2025-01-24 09:50:58","Workout on the fly","Dumbbell Hammer Curls","1","10","6","","","kg",
"2025-01-24 09:50:58","Workout on the fly","Dumbbell Hammer Curls","2","10","6","","","kg",
"2025-01-24 09:50:58","Workout on the fly","Dumbbell Hammer Curls","3","10","6","","","kg",
"2025-01-24 09:50:58","Workout on the fly","Dumbbell Hammer Curls","4","10","6","","","kg",
"2025-01-24 09:50:58","Workout on the fly","Dumbbell Shrugs","1","30","12","","","kg",
"2025-01-24 09:50:58","Workout on the fly","Dumbbell Shrugs","2","30","12","","","kg",
"2025-01-24 09:50:58","Workout on the fly","Dumbbell Shrugs","3","30","12","","","kg",
"2025-02-11 12:13:49","Workout on the fly","Barbell Deadlifts","1","30","12","","","kg",
"2025-02-11 12:13:49","Workout on the fly","Barbell Deadlifts","2","40","10","","","kg",
"2025-02-11 12:13:49","Workout on the fly","Barbell Deadlifts","3","40","8","","","kg",
"2025-02-11 12:13:49","Workout on the fly","Barbell Deadlifts","4","40","9","","","kg",
"2025-02-11 12:13:49","Workout on the fly","Barbell Deadlifts","5","40","10","","","kg",
"2025-02-11 12:13:49","Workout on the fly","Pull Ups","1","30","6","","","kg",
"2025-02-11 12:13:49","Workout on the fly","Pull Ups","2","30","4","","","kg",
"2025-02-11 12:13:49","Workout on the fly","Pull Ups","3","30","3","","","kg",
"2025-02-11 12:13:49","Workout on the fly","Pull Ups","4","30","4","","","kg",
"2025-02-11 12:13:49","Workout on the fly","Seated Cable Rows","1","20","12","","","kg",
"2025-02-11 12:13:49","Workout on the fly","Seated Cable Rows","2","20","12","","","kg",
"2025-02-11 12:13:49","Workout on the fly","Seated Cable Rows","3","20","7","","","kg",
"2025-02-11 12:13:49","Workout on the fly","Seated Cable Rows","4","20","1","","","kg",
"2025-02-11 12:13:49","Workout on the fly","Dumbbell Hammer Curls","1","10","1","","","kg",
"2025-02-12 12:25:34","Workout on the fly","Barbell Squat","1","40","12","","","kg",
"2025-02-12 12:25:34","Workout on the fly","Barbell Squat","2","40","12","","","kg",
"2025-02-12 12:25:34","Workout on the fly","Barbell Squat","3","40","12","","","kg",
"2025-02-12 12:25:34","Workout on the fly","Barbell Squat","4","40","12","","","kg",
"2025-02-12 12:25:34","Workout on the fly","Barbell Squat","5","40","3","","","kg",
"2025-02-12 12:25:34","Workout on the fly","Push Ups","1","95","7","","","kg",
"2025-02-12 12:25:34","Workout on the fly","Push Ups","2","95","6","","","kg",
"2025-02-12 12:25:34","Workout on the fly","Push Ups","3","95","2","","","kg",
"2025-02-12 12:25:34","Workout on the fly","Push Ups","4","95","4","","","kg",
"2025-02-12 12:25:34","Workout on the fly","Standing Barbell Military Press","1","30","6","","","kg",
"2025-02-12 12:25:34","Workout on the fly","Standing Barbell Military Press","2","30","6","","","kg",
"2025-02-12 12:25:34","Workout on the fly","Standing Barbell Military Press","3","30","3","","","kg",
"2025-02-12 12:25:34","Workout on the fly","Standing Barbell Military Press","4","30","4","","","kg",
"2025-02-12 12:25:34","Workout on the fly","Overhead Cable Triceps Extension","1","10","12","","","kg",
"2025-02-12 12:25:34","Workout on the fly","Overhead Cable Triceps Extension","2","10","10","","","kg",
"2025-02-12 12:25:34","Workout on the fly","Overhead Cable Triceps Extension","3","10","10","","","kg",
"2025-02-12 12:25:34","Workout on the fly","Overhead Cable Triceps Extension","4","10","7","","","kg",
"2025-02-19 12:32:54","Workout on the fly","Barbell Deadlifts","1","30","12","","","kg",
"2025-02-19 12:32:54","Workout on the fly","Barbell Deadlifts","2","40","12","","","kg",
"2025-02-19 12:32:54","Workout on the fly","Barbell Deadlifts","3","40","12","","","kg",
"2025-02-19 12:32:54","Workout on the fly","Barbell Deadlifts","4","40","12","","","kg",
"2025-02-19 12:32:54","Workout on the fly","Barbell Deadlifts","5","40","11","","","kg",
"2025-02-19 12:32:54","Workout on the fly","Assisted Pull Ups","1","30","6","","","kg",
"2025-02-19 12:32:54","Workout on the fly","Assisted Pull Ups","2","30","6","","","kg",
"2025-02-19 12:32:54","Workout on the fly","Assisted Pull Ups","3","30","4","","","kg",
"2025-02-19 12:32:54","Workout on the fly","Assisted Pull Ups","4","30","4","","","kg",
"2025-02-19 12:32:54","Workout on the fly","Seated Cable Rows","1","20","12","","","kg",
"2025-02-19 12:32:54","Workout on the fly","Seated Cable Rows","2","20","12","","","kg",
"2025-02-19 12:32:54","Workout on the fly","Seated Cable Rows","3","20","10","","","kg",
"2025-02-19 12:32:54","Workout on the fly","Seated Cable Rows","4","20","8","","","kg",
"2025-02-19 12:32:54","Workout on the fly","Dumbbell Hammer Curls","1","10","6","","","kg",
"2025-02-19 12:32:54","Workout on the fly","Dumbbell Hammer Curls","2","10","6","","","kg",
"2025-02-19 12:32:54","Workout on the fly","Dumbbell Hammer Curls","3","10","5","","","kg",
"2025-02-19 12:32:54","Workout on the fly","Dumbbell Hammer Curls","4","10","6","","","kg",
"2025-02-19 12:32:54","Workout on the fly","Dumbbell Shrugs","1","40","9","","","kg",
"2025-02-19 12:32:54","Workout on the fly","Dumbbell Shrugs","2","40","10","","","kg",
"2025-02-19 12:32:54","Workout on the fly","Dumbbell Shrugs","3","40","10","","","kg",
"2025-03-31 12:33:12","Back and biceps","One Arm Dumbbell Row","1","10","12","","","kg",
"2025-03-31 12:33:12","Back and biceps","One Arm Dumbbell Row","2","10","12","","","kg",
"2025-03-31 12:33:12","Back and biceps","One Arm Dumbbell Row","3","10","12","","","kg",
"2025-03-31 12:33:12","Back and biceps","Wide Grip Lat Pull Down","1","41","12","","","kg",
"2025-03-31 12:33:12","Back and biceps","Wide Grip Lat Pull Down","2","41","12","","","kg",
"2025-03-31 12:33:12","Back and biceps","Wide Grip Lat Pull Down","3","41","10","","","kg",
"2025-03-31 12:33:12","Back and biceps","Seated Cable Rows","1","45","10","","","kg",
"2025-03-31 12:33:12","Back and biceps","Seated Cable Rows","2","40","8","","","kg",
"2025-03-31 12:33:12","Back and biceps","Seated Cable Rows","3","36","8","","","kg",
"2025-03-31 12:33:12","Back and biceps","Alternating Dumbbell Hammer Curls","1","7.5","12","","","kg",
"2025-03-31 12:33:12","Back and biceps","Alternating Dumbbell Hammer Curls","2","7.5","11","","","kg",
"2025-03-31 12:33:12","Back and biceps","Alternating Dumbbell Hammer Curls","3","7.5","7","","","kg",
"2025-03-31 12:33:12","Back and biceps","Dumbbell Concentration Curl","1","10","3","","","kg",
"2025-03-31 12:33:12","Back and biceps","Dumbbell Concentration Curl","2","7.5","6","","","kg",
"2025-03-31 12:33:12","Back and biceps","Dumbbell Concentration Curl","3","7.5","6","","","kg",
"2025-04-01 12:46:24","Chest & triceps","Barbell Bench Press","1","","10","","","kg",
"2025-04-01 12:46:24","Chest & triceps","Barbell Bench Press","2","10","10","","","kg",
"2025-04-01 12:46:24","Chest & triceps","Barbell Bench Press","3","20","10","","","kg",
"2025-04-01 12:46:24","Chest & triceps","Barbell Bench Press","4","20","10","","","kg",
"2025-04-01 12:46:24","Chest & triceps","Incline Barbell Bench Press","1","20","8","","","kg",
"2025-04-01 12:46:24","Chest & triceps","Incline Barbell Bench Press","2","20","8","","","kg",
"2025-04-01 12:46:24","Chest & triceps","Incline Barbell Bench Press","3","20","6","","","kg",
"2025-04-01 12:46:24","Chest & triceps","Chest Press Machine","1","27","15","","","kg",
"2025-04-01 12:46:24","Chest & triceps","Chest Press Machine","2","32","15","","","kg",
"2025-04-01 12:46:24","Chest & triceps","Chest Press Machine","3","32","15","","","kg",
"2025-04-01 12:46:24","Chest & triceps","Incline Dumbbell Fly","1","7.5","12","","","kg",
"2025-04-01 12:46:24","Chest & triceps","Incline Dumbbell Fly","2","7.5","12","","","kg",
"2025-04-01 12:46:24","Chest & triceps","Incline Dumbbell Fly","3","7.5","12","","","kg",
"2025-04-01 12:46:24","Chest & triceps","Butterfly Machine","1","30","20","","","kg",
"2025-04-01 12:46:24","Chest & triceps","Butterfly Machine","2","30","15","","","kg",
"2025-04-01 12:46:24","Chest & triceps","Butterfly Machine","3","30","12","","","kg",
"2025-04-01 12:46:24","Chest & triceps","Lying Dumbbell Triceps Extension","1","7.5","12","","","kg",
"2025-04-01 12:46:24","Chest & triceps","Lying Dumbbell Triceps Extension","2","7.5","8","","","kg",
"2025-04-01 12:46:24","Chest & triceps","Lying Dumbbell Triceps Extension","3","5","12","","","kg",
"2025-04-01 12:46:24","Chest & triceps","Seated Dumbbell Triceps Extension","1","10","12","","","kg",
"2025-04-01 12:46:24","Chest & triceps","Seated Dumbbell Triceps Extension","2","10","11","","","kg",
"2025-04-01 12:46:24","Chest & triceps","Seated Dumbbell Triceps Extension","3","10","11","","","kg",
"2025-04-01 12:46:24","Chest & triceps","Cable Triceps Pushdown","1","23","8","","","kg",
"2025-04-01 12:46:24","Chest & triceps","Cable Triceps Pushdown","2","18","7","","","kg",
"2025-04-01 12:46:24","Chest & triceps","Cable Triceps Pushdown","3","14","8","","","kg",
"2025-04-03 12:42:41","Legs","Barbell Squat","1","20","10","","","kg",
"2025-04-03 12:42:41","Legs","Barbell Squat","2","30","10","","","kg",
"2025-04-03 12:42:41","Legs","Barbell Squat","3","30","9","","","kg",
"2025-04-03 12:42:41","Legs","Barbell Squat","4","30","7","","","kg",
"2025-04-03 12:42:41","Legs","Leg Press","1","32","20","","","kg",
"2025-04-03 12:42:41","Legs","Leg Press","2","39","20","","","kg",
"2025-04-03 12:42:41","Legs","Leg Press","3","39","20","","","kg",
"2025-04-03 12:42:41","Legs","Leg Extensions","1","40","1","","","kg",
"2025-04-03 12:42:41","Legs","Leg Extensions","2","35","5","","","kg",
"2025-04-03 12:42:41","Legs","Leg Extensions","3","30","4","","","kg",
"2025-04-03 12:42:41","Legs","Leg Extensions","4","25","3","","","kg",
"2025-04-03 12:42:41","Legs","Leg Extensions","5","20","3","","","kg",
"2025-04-03 12:42:41","Legs","Leg Extensions","6","15","7","","","kg",
"2025-04-03 12:42:41","Legs","Leg Extensions","7","10","8","","","kg",
"2025-04-03 12:42:41","Legs","Stiff Legged Barbell Deadlift","1","40","8","","","kg",
"2025-04-03 12:42:41","Legs","Stiff Legged Barbell Deadlift","2","40","10","","","kg",
"2025-04-03 12:42:41","Legs","Stiff Legged Barbell Deadlift","3","40","8","","","kg",
"2025-04-03 12:42:41","Legs","Seated Leg Curl","1","36","9","","","kg",
"2025-04-03 12:42:41","Legs","Seated Leg Curl","2","32","4","","","kg",
"2025-04-03 12:42:41","Legs","Seated Leg Curl","3","27","3","","","kg",
"2025-04-03 12:42:41","Legs","Seated Leg Curl","4","23","4","","","kg",
"2025-04-03 12:42:41","Legs","Seated Leg Curl","5","18","3","","","kg",
"2025-04-03 12:42:41","Legs","Seated Leg Curl","6","9","12","","","kg",
"2025-04-03 12:42:41","Legs","Seated Calf Raise Machine","1","20","15","","","kg",
"2025-04-03 12:42:41","Legs","Seated Calf Raise Machine","2","20","12","","","kg",
"2025-04-03 12:42:41","Legs","Seated Calf Raise Machine","3","20","12","","","kg",
"2025-04-03 12:42:41","Legs","Seated Calf Raise Machine","1","10","47","","","kg",
"2025-04-04 12:54:58","Shoulders, traps, forearms","Arnold Press","1","12.5","10","","","kg",
"2025-04-04 12:54:58","Shoulders, traps, forearms","Arnold Press","2","12.5","10","","","kg",
"2025-04-04 12:54:58","Shoulders, traps, forearms","Arnold Press","3","12.5","7","","","kg",
"2025-04-04 12:54:58","Shoulders, traps, forearms","Arnold Press","1","10","8","","","kg",
"2025-04-04 12:54:58","Shoulders, traps, forearms","Arnold Press","2","7.5","9","","","kg",
"2025-04-04 12:54:58","Shoulders, traps, forearms","Arnold Press","3","7.5","10","","","kg",
"2025-04-04 12:54:58","Shoulders, traps, forearms","Lateral Dumbbell Raises","1","5","8","","","kg",
"2025-04-04 12:54:58","Shoulders, traps, forearms","Lateral Dumbbell Raises","2","5","10","","","kg",
"2025-04-04 12:54:58","Shoulders, traps, forearms","Lateral Dumbbell Raises","3","5","8","","","kg",
"2025-04-04 12:54:58","Shoulders, traps, forearms","Seated Shoulder Press Machine","1","30","8","","","kg",
"2025-04-04 12:54:58","Shoulders, traps, forearms","Seated Shoulder Press Machine","2","20","7","","","kg",
"2025-04-04 12:54:58","Shoulders, traps, forearms","Seated Shoulder Press Machine","3","10","26","","","kg",
"2025-04-04 12:54:58","Shoulders, traps, forearms","Dumbbell Upright Row","1","7.5","12","","","kg",
"2025-04-04 12:54:58","Shoulders, traps, forearms","Dumbbell Upright Row","2","7.5","12","","","kg",
"2025-04-04 12:54:58","Shoulders, traps, forearms","Dumbbell Upright Row","3","7.5","12","","","kg",
"2025-04-04 12:54:58","Shoulders, traps, forearms","Dumbbell Shrugs","1","20","13","","","kg",
"2025-04-04 12:54:58","Shoulders, traps, forearms","Dumbbell Shrugs","2","12.5","12","","","kg",
"2025-04-04 12:54:58","Shoulders, traps, forearms","Dumbbell Shrugs","3","10","17","","","kg",
"2025-04-04 12:54:58","Shoulders, traps, forearms","Dumbbell Shrugs","4","7.5","15","","","kg",
"2025-04-08 12:13:29","Back and biceps","Barbell Deadlifts","1","20","5","","","kg",
"2025-04-08 12:13:29","Back and biceps","Barbell Deadlifts","2","60","5","","","kg",
"2025-04-08 12:13:29","Back and biceps","Barbell Deadlifts","3","80","5","","","kg",
"2025-04-08 12:13:29","Back and biceps","Wide Grip Lat Pull Down","1","45","8","","","kg",
"2025-04-08 12:13:29","Back and biceps","Wide Grip Lat Pull Down","2","45","6","","","kg",
"2025-04-08 12:13:29","Back and biceps","Wide Grip Lat Pull Down","3","41","6","","","kg",
"2025-04-08 12:13:29","Back and biceps","One Arm Dumbbell Row","1","12.5","12","","","kg",
"2025-04-08 12:13:29","Back and biceps","One Arm Dumbbell Row","2","12.5","10","","","kg",
"2025-04-08 12:13:29","Back and biceps","One Arm Dumbbell Row","3","12.5","10","","","kg",
"2025-04-08 12:13:29","Back and biceps","Wide Grip Lat Pull Down","1","36","8","","","kg",
"2025-04-08 12:13:29","Back and biceps","Wide Grip Lat Pull Down","2","32","10","","","kg",
"2025-04-08 12:13:29","Back and biceps","Wide Grip Lat Pull Down","3","32","10","","","kg",
"2025-04-08 12:13:29","Back and biceps","Seated Cable Rows","1","41","12","","","kg",
"2025-04-08 12:13:29","Back and biceps","Seated Cable Rows","2","36","8","","","kg",
"2025-04-08 12:13:29","Back and biceps","Seated Cable Rows","3","32","9","","","kg",
"2025-04-08 12:13:29","Back and biceps","Seated Cable Rows","4","27","16","","","kg",
"2025-04-08 12:13:29","Back and biceps","Preacher Curl Machine","1","18","3","","","kg",
"2025-04-08 12:13:29","Back and biceps","Preacher Curl Machine","2","14","6","","","kg",
"2025-04-08 12:13:29","Back and biceps","Preacher Curl Machine","3","14","5","","","kg",
"2025-04-08 12:13:29","Back and biceps","Dumbbell Concentration Curl","1","7.5","10","","","kg",
"2025-04-08 12:13:29","Back and biceps","Dumbbell Concentration Curl","2","7.5","7","","","kg",
"2025-04-08 12:13:29","Back and biceps","Dumbbell Concentration Curl","3","7.5","4","","","kg",
"2025-04-08 12:13:29","Back and biceps","Seated Dumbbell Bicep Curls","1","10","2","","","kg",
"2025-04-08 12:13:29","Back and biceps","Seated Dumbbell Bicep Curls","2","9","2","","","kg",
"2025-04-08 12:13:29","Back and biceps","Seated Dumbbell Bicep Curls","3","8","3","","","kg",
"2025-04-08 12:13:29","Back and biceps","Seated Dumbbell Bicep Curls","4","7","3","","","kg",
"2025-04-08 12:13:29","Back and biceps","Seated Dumbbell Bicep Curls","5","6","4","","","kg",
"2025-04-08 12:13:29","Back and biceps","Seated Dumbbell Bicep Curls","6","4","10","","","kg",
"2025-04-09 12:28:08","Chest & triceps","Barbell Bench Press","1","15","6","","","kg",
"2025-04-09 12:28:08","Chest & triceps","Barbell Bench Press","2","25","7","","","kg",
"2025-04-09 12:28:08","Chest & triceps","Barbell Bench Press","3","25","6","","","kg",
"2025-04-09 12:28:08","Chest & triceps","Barbell Bench Press","4","25","6","","","kg",
"2025-04-09 12:28:08","Chest & triceps","Incline Dumbbell Bench Press","1","20","12","","","kg",
"2025-04-09 12:28:08","Chest & triceps","Incline Dumbbell Bench Press","2","20","11","","","kg",
"2025-04-09 12:28:08","Chest & triceps","Incline Dumbbell Bench Press","3","20","10","","","kg",
"2025-04-09 12:28:08","Chest & triceps","Chest Press Machine","1","32","15","","","kg",
"2025-04-09 12:28:08","Chest & triceps","Chest Press Machine","2","36","15","","","kg",
"2025-04-09 12:28:08","Chest & triceps","Chest Press Machine","3","36","14","","","kg",
"2025-04-09 12:28:08","Chest & triceps","Butterfly Machine","1","30","12","","","kg",
"2025-04-09 12:28:08","Chest & triceps","Butterfly Machine","2","30","12","","","kg",
"2025-04-09 12:28:08","Chest & triceps","Butterfly Machine","3","30","13","","","kg",
"2025-04-09 12:28:08","Chest & triceps","Dumbbell Bench Press","1","25","6","","","kg",
"2025-04-09 12:28:08","Chest & triceps","Dumbbell Bench Press","2","20","10","","","kg",
"2025-04-09 12:28:08","Chest & triceps","Dumbbell Bench Press","3","15","15","","","kg",
"2025-04-09 12:28:08","Chest & triceps","Dumbbell Bench Press","4","10","25","","","kg",
"2025-04-09 12:28:08","Chest & triceps","Lying Dumbbell Triceps Extension","1","10","12","","","kg",
"2025-04-09 12:28:08","Chest & triceps","Lying Dumbbell Triceps Extension","2","15","12","","","kg",
"2025-04-09 12:28:08","Chest & triceps","Lying Dumbbell Triceps Extension","3","15","7","","","kg",
"2025-04-09 12:28:08","Chest & triceps","Seated Dumbbell Triceps Extension","1","12.5","10","","","kg",
"2025-04-09 12:28:08","Chest & triceps","Seated Dumbbell Triceps Extension","2","12.5","8","","","kg",
"2025-04-09 12:28:08","Chest & triceps","Seated Dumbbell Triceps Extension","3","12.5","8","","","kg",
"2025-04-09 12:28:08","Chest & triceps","Cable Triceps Pushdown","1","32","16","","","kg",
"2025-04-09 12:28:08","Chest & triceps","Cable Triceps Pushdown","2","27","7","","","kg",""
"2025-04-09 12:28:08","Chest & triceps","Cable Triceps Pushdown","3","23","9","","","kg",
"2025-04-09 12:28:08","Chest & triceps","Cable Triceps Pushdown","4","18","8","","","kg",
"2025-04-09 12:28:08","Chest & triceps","Cable Triceps Pushdown","5","14","12","","","kg",
"2025-04-10 12:09:35","Legs","Barbell Squat","1","20","10","","","kg",
"2025-04-10 12:09:35","Legs","Barbell Squat","2","30","10","","","kg",
"2025-04-10 12:09:35","Legs","Barbell Squat","3","30","10","","","kg",
"2025-04-10 12:09:35","Legs","Barbell Squat","4","30","10","","","kg",
"2025-04-10 12:09:35","Legs","Leg Press","1","45","20","","","kg",
"2025-04-10 12:09:35","Legs","Leg Press","2","45","20","","","kg",
"2025-04-10 12:09:35","Legs","Leg Press","3","45","20","","","kg",
"2025-04-10 12:09:35","Legs","Dumbbell Lunges","1","0","9","","","kg",
"2025-04-10 12:09:35","Legs","Dumbbell Lunges","2","10","5","","","kg",
"2025-04-10 12:09:35","Legs","Dumbbell Lunges","3","10","5","","","kg",
"2025-04-10 12:09:35","Legs","Leg Extensions","1","40","7","","","kg",
"2025-04-10 12:09:35","Legs","Leg Extensions","2","35","4","","","kg",
"2025-04-10 12:09:35","Legs","Leg Extensions","3","30","5","","","kg",
"2025-04-10 12:09:35","Legs","Leg Extensions","4","25","5","","","kg",
"2025-04-10 12:09:35","Legs","Leg Extensions","5","20","6","","","kg",
"2025-04-10 12:09:35","Legs","Leg Extensions","6","15","5","","","kg",
"2025-04-10 12:09:35","Legs","Leg Extensions","7","10","9","","","kg",
"2025-04-10 12:09:35","Legs","Stiff Legged Barbell Deadlift","1","40","8","","","kg",
"2025-04-10 12:09:35","Legs","Stiff Legged Barbell Deadlift","2","40","10","","","kg",
"2025-04-10 12:09:35","Legs","Stiff Legged Barbell Deadlift","3","40","8","","","kg",
"2025-04-10 12:09:35","Legs","Seated Leg Curl","1","36","10","","","kg",
"2025-04-10 12:09:35","Legs","Seated Leg Curl","2","32","6","","","kg",
"2025-04-10 12:09:35","Legs","Seated Leg Curl","3","27","8","","","kg",
"2025-04-10 12:09:35","Legs","Seated Leg Curl","4","23","10","","","kg",
"2025-04-10 12:09:35","Legs","Seated Leg Curl","5","18","10","","","kg",
"2025-04-10 12:09:35","Legs","Seated Leg Curl","6","9","16","","","kg",
"2025-04-10 12:09:35","Legs","Seated Calf Raise Machine","1","30","15","","","kg",
"2025-04-10 12:09:35","Legs","Seated Calf Raise Machine","2","30","10","","","kg",
"2025-04-10 12:09:35","Legs","Seated Calf Raise Machine","3","20","10","","","kg",
"2025-04-10 12:09:35","Legs","Seated Calf Raise Machine","1","39","20","","","kg",
"2025-04-10 12:09:35","Legs","Seated Calf Raise Machine","2","32","13","","","kg",
"2025-04-10 12:09:35","Legs","Seated Calf Raise Machine","3","25","12","","","kg",
"2025-04-10 12:09:35","Legs","Seated Calf Raise Machine","4","18","20","","","kg",
"2025-04-12 06:45:36","Shoulders, traps, forearms","Arnold Press","1","25","10","","","kg",
"2025-04-12 06:45:36","Shoulders, traps, forearms","Arnold Press","2","25","10","","","kg",
"2025-04-12 06:45:36","Shoulders, traps, forearms","Arnold Press","3","25","10","","","kg",
"2025-04-12 06:45:36","Shoulders, traps, forearms","Arnold Press","1","15","12","","","kg",
"2025-04-12 06:45:36","Shoulders, traps, forearms","Arnold Press","2","15","12","","","kg",
"2025-04-12 06:45:36","Shoulders, traps, forearms","Arnold Press","3","15","12","","","kg",
"2025-04-12 06:45:36","Shoulders, traps, forearms","Lateral Dumbbell Raises","1","10","10","","","kg",
"2025-04-12 06:45:36","Shoulders, traps, forearms","Lateral Dumbbell Raises","2","10","10","","","kg",
"2025-04-12 06:45:36","Shoulders, traps, forearms","Lateral Dumbbell Raises","3","10","10","","","kg",
"2025-04-12 06:45:36","Shoulders, traps, forearms","Seated Shoulder Press Machine","1","41","6","","","kg",
"2025-04-12 06:45:36","Shoulders, traps, forearms","Seated Shoulder Press Machine","2","36","2","","","kg",
"2025-04-12 06:45:36","Shoulders, traps, forearms","Seated Shoulder Press Machine","3","32","3","","","kg",
"2025-04-12 06:45:36","Shoulders, traps, forearms","Seated Shoulder Press Machine","4","27","3","","","kg",
"2025-04-12 06:45:36","Shoulders, traps, forearms","Seated Shoulder Press Machine","5","23","5","","","kg",
"2025-04-12 06:45:36","Shoulders, traps, forearms","Seated Shoulder Press Machine","6","18","8","","","kg",
"2025-04-12 06:45:36","Shoulders, traps, forearms","Seated Shoulder Press Machine","7","14","8","","","kg",
"2025-04-12 06:45:36","Shoulders, traps, forearms","Dumbbell Upright Row","1","20","12","","","kg",
"2025-04-12 06:45:36","Shoulders, traps, forearms","Dumbbell Upright Row","2","20","12","","","kg",
"2025-04-12 06:45:36","Shoulders, traps, forearms","Dumbbell Upright Row","3","20","10","","","kg",
"2025-04-12 06:45:36","Shoulders, traps, forearms","Dumbbell Shrugs","1","50","9","","","kg",
"2025-04-12 06:45:36","Shoulders, traps, forearms","Dumbbell Shrugs","2","40","8","","","kg",
"2025-04-12 06:45:36","Shoulders, traps, forearms","Dumbbell Shrugs","3","30","10","","","kg",
"2025-04-12 06:45:36","Shoulders, traps, forearms","Dumbbell Shrugs","4","25","12","","","kg",
"2025-04-12 06:45:36","Shoulders, traps, forearms","Dumbbell Shrugs","5","20","15","","","kg",
"2025-04-14 12:25:31","Back and biceps","Barbell Deadlifts","1","40","5","","","kg",
"2025-04-14 12:25:31","Back and biceps","Barbell Deadlifts","2","80","5","","","kg",
"2025-04-14 12:25:31","Back and biceps","Barbell Deadlifts","3","80","5","","","kg",
"2025-04-14 12:25:31","Back and biceps","Wide Grip Lat Pull Down","1","41","10","","","kg",
"2025-04-14 12:25:31","Back and biceps","Wide Grip Lat Pull Down","2","41","8","","","kg",
"2025-04-14 12:25:31","Back and biceps","Wide Grip Lat Pull Down","3","41","7","","","kg",
"2025-04-14 12:25:31","Back and biceps","One Arm Dumbbell Row","1","12.5","12","","","kg",
"2025-04-14 12:25:31","Back and biceps","One Arm Dumbbell Row","2","12.5","12","","","kg",
